"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change"
"59285","CACNG6",-1448,"Promoter (1-2kb)",1.00123002385822
"3911","LAMA5",1329,"Promoter (1-2kb)",1.00108460708789
"84254","CAMKK1",-1972,"Promoter (1-2kb)",1.00108346972703
"5890","RAD51B",30716,"Intron (ENST00000487861.5/5890, intron 10 of 10)",1.00096293159717
"5697","PYY",1578,"Promoter (1-2kb)",1.00091927389196
"894","CCND2",316,"Promoter (<=1kb)",1.00082454514793
"101927872","LOC101927872",1897,"Promoter (1-2kb)",1.00062471105455
"8829","NRP1",-554,"Promoter (<=1kb)",1.00049379191302
"401296","LNCRI",588,"Promoter (<=1kb)",1.00026861178872
"79877","DCAKD",22054,"Intron (ENST00000678938.1/4836, intron 1 of 11)",1.00022963333092
"131540","ZDHHC19",4640,"Distal Intergenic",1.00013203647805
"50632","CALY",-2770,"Promoter (2-3kb)",1.00010500538274
"90550","MCU",-15303,"Distal Intergenic",1.00007605761555
"340260","UNCX",-20695,"Distal Intergenic",0.999790340604576
"816","CAMK2B",-27,"Promoter (<=1kb)",0.99964116418203
"51083","GAL",1479,"Promoter (1-2kb)",0.999634049994356
"148709","ACTG1P25",-2121,"Promoter (2-3kb)",0.999630644987851
"102724094","MUC12-AS1",-928,"Promoter (<=1kb)",0.999626046432298
"9179","AP4M1",11,"Promoter (<=1kb)",0.999623405720734
"152","ADRA2C",17574,"Distal Intergenic",0.999477449022479
"7324","UBE2E1",-103500,"Distal Intergenic",0.999284681271649
"8844","KSR1",1881,"Promoter (1-2kb)",0.999203823965351
"1801","DPH1",-1338,"Promoter (1-2kb)",0.999077986157665
"64693","CTAGE1",-48655,"Distal Intergenic",0.998776883189811
"495","ATP4A",2526,"Promoter (2-3kb)",0.99863906022415
"1302","COL11A2",2104,"Promoter (2-3kb)",0.998573554022546
"8450","CUL4B",-1042,"Promoter (1-2kb)",0.998569144722972
"124901789","LOC124901789",-90544,"Distal Intergenic",0.998540965270297
"55515","ASIC4",4141,"Intron (ENST00000461395.5/55515, intron 1 of 2)",0.99845762776601
"220001","VWCE",9,"Promoter (<=1kb)",0.998378205715369
"113157","RPLP0P2",-172,"Promoter (<=1kb)",0.9983209354805
"56940","DUSP22",-521,"Promoter (<=1kb)",0.998163883900703
"105372980","LOC105372980",269,"Promoter (<=1kb)",0.998046816958157
"255061","TAC4",-42063,"Intron (ENST00000515692.1/ENST00000515692.1, intron 2 of 4)",0.998033581977587
"104472713","PCAT29",33767,"Intron (ENST00000647319.1/104472713, intron 7 of 11)",0.998004554266137
"440435","GPR179",9720,"Exon (ENST00000616987.5/440435, exon 9 of 11)",0.997964937606651
"51207","DUSP13B",2055,"Promoter (2-3kb)",0.997932472962193
"79058","ASPSCR1",101,"Promoter (<=1kb)",0.997842805940063
"347088","ADGRD2",4282,"Intron (ENST00000696331.1/347088, intron 20 of 24)",0.997788362798018
"6919","TCEA2",393,"Promoter (<=1kb)",0.997743849269689
"9210","BMP15",-6831,"Distal Intergenic",0.99773616114415
"57642","COL20A1",1240,"Promoter (1-2kb)",0.997606048020529
"124907880","LOC124907880",10452,"Intron (ENST00000482119.6/2736, intron 2 of 3)",0.997584285789537
"6913","TBX15",33216,"Intron (ENST00000207157.7/6913, intron 1 of 7)",0.997581157412094
"146713","RBFOX3",22876,"Intron (ENST00000583458.5/146713, intron 1 of 13)",0.997365748645054
"124900438","LOC124900438",92072,"Distal Intergenic",0.997355977554579
"6398","SECTM1",3371,"3' UTR",0.997329497880463
"146713","RBFOX3",-16227,"Intron (ENST00000583458.5/146713, intron 2 of 13)",0.997266257979792
"84448","ABLIM2",-1652,"Promoter (1-2kb)",0.997191417987711
"128866","CHMP4B",59627,"Distal Intergenic",0.997120263026411
"84255","SLC37A3",76991,"Distal Intergenic",0.99710600843274
"3761","KCNJ4",-2260,"Promoter (2-3kb)",0.996926851798794
"102465838","MIR7850",19971,"Intron (ENST00000382159.8/2788, intron 1 of 4)",0.99678565297474
"7849","PAX8",-9790,"Distal Intergenic",0.996741819447936
"1311","COMP",-1969,"Promoter (1-2kb)",0.996653852055502
"339768","ESPNL",-2584,"Promoter (2-3kb)",0.996469365675751
"10319","LAMC3",-18932,"Distal Intergenic",0.996213937070286
"100505785","KIRREL1-IT1",-5881,"Intron (ENST00000360089.8/55243, intron 1 of 12)",0.996210539790483
"54549","SDK2",19494,"Intron (ENST00000392650.8/54549, intron 43 of 44)",0.996145139921997
"152877","FAM53A",28913,"Distal Intergenic",0.996122854453011
"8328","GFI1B",15703,"Distal Intergenic",0.996072080444589
"54039","PCBP3",27087,"3' UTR",0.995938787145121
"29952","DPP7",-971,"Promoter (<=1kb)",0.995921791850856
"56905","C15orf39",-17488,"Distal Intergenic",0.995919076676021
"91646","TDRD12",8621,"Exon (ENST00000590892.1/ENST00000590892.1, exon 1 of 1)",0.995646738093264
"2894","GRID1",16760,"Intron (ENST00000327946.12/2894, intron 2 of 15)",0.995516995609073
"898","CCNE1",40717,"Distal Intergenic",0.99533195578906
"8632","DNAH17",-755,"Promoter (<=1kb)",0.99532075618334
"23205","ACSBG1",1298,"Promoter (1-2kb)",0.995268109111075
"3785","KCNQ2",-730,"Promoter (<=1kb)",0.995028181308745
"2006","ELN",-17535,"Distal Intergenic",0.99499448403493
"57491","AHRR",-28084,"Intron (ENST00000505113.6/116412618, intron 6 of 12)",0.994987295366002
"154790","CLEC2L",-1284,"Promoter (1-2kb)",0.994987114820367
"5330","PLCB2",872,"Promoter (<=1kb)",0.994786301339571
"94015","TTYH2",2216,"Promoter (2-3kb)",0.994624105416305
"55277","FGGY",-9580,"Intron (ENST00000634606.1/55277, intron 5 of 16)",0.994573871799098
"84329","HVCN1",536,"Promoter (<=1kb)",0.994405276175641
"286753","TRARG1",0,"Promoter (<=1kb)",0.994318935264218
"54567","DLL4",7007,"3' UTR",0.993922426789302
"84894","LINGO1",-2009,"Promoter (2-3kb)",0.993797562800302
"1292","COL6A2",1477,"Promoter (1-2kb)",0.993774645073919
"762","CA4",-307,"Promoter (<=1kb)",0.993693554345863
"124900421","LOC124900421",-28251,"Distal Intergenic",0.993665916035732
"124901789","LOC124901789",-109390,"Distal Intergenic",0.993321804571793
"101928710","SCAT1",-3370,"Intron (ENST00000648396.1/101928710, intron 4 of 4)",0.993116871425891
"105375120","LOC105375120",-7225,"Intron (ENST00000357429.10/84310, intron 2 of 4)",0.993097910677098
"55733","HHAT",-356,"Promoter (<=1kb)",0.992913022032495
"392843","IQCA1L",1975,"Promoter (1-2kb)",0.992762902839115
"55107","ANO1",-441,"Promoter (<=1kb)",0.992729790357716
"2161","F12",-296,"Promoter (<=1kb)",0.992571388483376
"124903997","LOC124903997",-13,"Promoter (<=1kb)",0.992512083192264
"91056","AP5B1",-1434,"Promoter (1-2kb)",0.992348238014355
"7477","WNT7B",-685,"Promoter (<=1kb)",0.992236772071775
"101927289","LINC01237",-1671,"Promoter (1-2kb)",0.991940721536384
"100302168","MIR1257",57136,"Intron (ENST00000614565.5/1002, intron 8 of 15)",0.991916752159779
"101928720","LINC01509",32543,"Distal Intergenic",0.991834886915532
"101927385","LOC101927385",133,"Promoter (<=1kb)",0.991679363837147
"3663","IRF5",-8127,"Distal Intergenic",0.991622703911389
"105371912","LOC105371912",-10822,"Distal Intergenic",0.991547093324515
"2837","UTS2R",4278,"3' UTR",0.991378233764513
"4057","LTF",-6469,"Intron (ENST00000443496.5/4057, intron 1 of 19)",0.991357530979082
"113451","AZIN2",948,"Promoter (<=1kb)",0.991345085034777
"83715","ESPN",-1851,"Promoter (1-2kb)",0.991231365466414
"56953","NT5M",9731,"Distal Intergenic",0.991196350123159
"124900931","LOC124900931",468,"Promoter (<=1kb)",0.990923846695455
"283848","CES4A",622,"Promoter (<=1kb)",0.990872928798426
"786","CACNG1",-305,"Promoter (<=1kb)",0.990832754067398
"105372907","LINC02771",4447,"Distal Intergenic",0.990795720404955
"124901789","LOC124901789",30504,"Distal Intergenic",0.990634222662682
"26086","GPSM1",0,"Promoter (<=1kb)",0.990594383924206
"1106","CHD2",4253,"3' UTR",0.990581670647798
"56922","MCCC1",-22554,"Intron (ENST00000265598.8/27074, intron 4 of 5)",0.990388293580792
"92906","HNRNPLL",3945,"3' UTR",0.990349269470939
"22941","SHANK2",-52212,"Exon (ENST00000601538.6/22941, exon 3 of 26)",0.990310092793223
"3899","AFF3",127335,"Intron (ENST00000409236.6/3899, intron 5 of 22)",0.990241633705041
"101928087","LOC101928087",-494,"Promoter (<=1kb)",0.990063867611329
"197003","MGC15885",613,"Promoter (<=1kb)",0.989882472941513
"27019","DNAI1",5033,"Intron (ENST00000470982.5/27019, intron 1 of 4)",0.989696791770522
"2020","EN2",11013,"Distal Intergenic",0.989644151416544
"266727","MDGA1",11312,"Intron (ENST00000434837.8/266727, intron 1 of 16)",0.989640569933768
"25806","VAX2",-990,"Promoter (<=1kb)",0.989586582232393
"101929437","PRRX2-AS1",14672,"Intron (ENST00000372469.6/51450, intron 1 of 3)",0.989429738616472
"23170","TTLL12",904,"Promoter (<=1kb)",0.989369322869383
"3083","HGFAC",2726,"Promoter (2-3kb)",0.989281656273354
"124976","SPNS2",-13355,"Intron (ENST00000329078.8/124976, intron 2 of 12)",0.989199854116913
"80762","NDFIP1",67903,"Distal Intergenic",0.98917562264547
"152877","FAM53A",70993,"Distal Intergenic",0.988908485916938
"105378349","LINC02622",-913,"Promoter (<=1kb)",0.988740739562325
"286077","FAM83H",1793,"Promoter (1-2kb)",0.988667530790562
"100131208","SNAP25-AS1",-1092,"Promoter (1-2kb)",0.988590494717868
"155185","AMZ1",-802,"Promoter (<=1kb)",0.988344498875959
"1850","DUSP8",-269,"Promoter (<=1kb)",0.988343917067442
"390226","GUCY2EP",-2087,"Promoter (2-3kb)",0.988212549165948
"105376603","LINC02742",265198,"Distal Intergenic",0.988195467294438
"101928248","LINC01229",-17256,"Distal Intergenic",0.988121322472661
"26468","LHX6",0,"Promoter (<=1kb)",0.988077664584448
"392275","SMPD5",-2474,"Promoter (2-3kb)",0.987870536051739
"6405","SEMA3F",2679,"Promoter (2-3kb)",0.98764309711903
"100129917","PCGF3-AS1",-60,"Promoter (<=1kb)",0.987626188356871
"728264","CARMN",2139,"Promoter (2-3kb)",0.987616022928245
"340260","UNCX",-5534,"Distal Intergenic",0.9875828291642
"3714","JAG2",-4583,"Intron (ENST00000347004.2/3714, intron 2 of 24)",0.987541860979016
"63976","PRDM16",-1654,"Promoter (1-2kb)",0.987463297434345
"79058","ASPSCR1",-3557,"Intron (ENST00000581484.5/79058, intron 4 of 6)",0.987455845474589
"107986946","LOC107986946",-156306,"Exon (ENST00000518193.1/ENST00000518193.1, exon 1 of 1)",0.987229320658414
"131920","TMEM207",13872,"Intron (ENST00000354905.3/131920, intron 4 of 4)",0.987148631484295
"105376310","LINC02247",11046,"Distal Intergenic",0.987034343179684
"4352","MPL",717,"Promoter (<=1kb)",0.987017695137142
"339778","CIMIP2C",-937,"Promoter (<=1kb)",0.986982328967446
"3785","KCNQ2",445,"Promoter (<=1kb)",0.986935016224234
"23185","LARP4B",36379,"Distal Intergenic",0.986928855537073
"101927125","ELFN1-AS1",15746,"Intron (ENST00000561626.4/392617, intron 2 of 2)",0.986895025410965
"154790","CLEC2L",1114,"Promoter (1-2kb)",0.986779636019879
"105371508","LOC105371508",-63488,"Distal Intergenic",0.986706619264291
"388585","HES5",-7569,"Intron (ENST00000644246.1/ENST00000644246.1, intron 1 of 1)",0.98649249905291
"55719","SLF2",-46964,"Distal Intergenic",0.986311442316041
"378832","COL18A1-AS1",-7537,"Intron (ENST00000651438.1/80781, intron 2 of 41)",0.986308689711451
"100616530","CFAP418-AS1",82646,"Intron (ENST00000671532.1/100616530, intron 3 of 3)",0.986301187604984
"10272","FSTL3",-1056,"Promoter (1-2kb)",0.986079233275837
"64218","SEMA4A",163,"Promoter (<=1kb)",0.985530802156912
"367","AR",147019,"Intron (ENST00000396043.4/367, intron 4 of 8)",0.985525554583052
"1908","EDN3",79368,"Distal Intergenic",0.985476425577627
"100616312","MIR4478",-10835,"Distal Intergenic",0.985143030765372
"286204","CRB2",8462,"3' UTR",0.985136935217147
"442497","LOC442497",-1359,"Promoter (1-2kb)",0.985059023410931
"51162","EGFL7",-17928,"Distal Intergenic",0.985048077780186
"401561","LINC01451",-12531,"Distal Intergenic",0.984896375191634
"81029","WNT5B",-201,"Promoter (<=1kb)",0.98482852698875
"405753","DUOXA2",3536,"3' UTR",0.9847977072948
"203076","C8orf74",5799,"Intron (ENST00000304519.10/203076, intron 2 of 3)",0.984534569838364
"101929081","CTD-2194D22.4",5752,"Intron (ENST00000514569.1/101929081, intron 2 of 3)",0.984400050745175
"85301","COL27A1",1339,"Promoter (1-2kb)",0.984325052617112
"7148","TNXB",-22282,"Exon (ENST00000644971.2/7148, exon 16 of 44)",0.984193183948475
"132","ADK",-48317,"Intron (ENST00000672429.1/132, intron 3 of 9)",0.984121326346743
"284116","KRT42P",-794,"Promoter (<=1kb)",0.983993028856074
"64135","IFIH1",6295,"Distal Intergenic",0.983869666150128
"340260","UNCX",22199,"Distal Intergenic",0.983859044527021
"6331","SCN5A",17040,"Intron (ENST00000414099.6/6331, intron 4 of 25)",0.98384734959936
"146802","SLC47A2",6900,"3' UTR",0.983671820206657
"102464831","MIR6080",-5867,"Intron (ENST00000578492.5/109286553, intron 2 of 11)",0.983577968925519
"10864","SLC22A7",760,"Promoter (<=1kb)",0.983551904936989
"65018","PINK1",-19285,"Exon (ENST00000375071.4/978, exon 3 of 4)",0.983495760124889
"2746","GLUD1",-2338,"Promoter (2-3kb)",0.983491988966144
"64110","MAGEF1",41448,"Distal Intergenic",0.983244593397957
"105371486","LOC105371486",0,"Promoter (<=1kb)",0.983118731829846
"64778","FNDC3B",76907,"Intron (ENST00000415807.7/64778, intron 3 of 25)",0.982913436503054
"399668","SMIM10L2A",1142,"Promoter (1-2kb)",0.982837638734999
"2049","EPHB3",22955,"Distal Intergenic",0.982654112328536
"8111","GPR68",-399,"Promoter (<=1kb)",0.982607379457185
"57710","KIAA1614",-942,"Promoter (<=1kb)",0.982496763628178
"124602","KIF19",-4819,"Intron (ENST00000551294.5/124602, intron 5 of 12)",0.982328342032053
"100422869","MIR3152",-28615,"Intron (ENST00000680146.1/92949, intron 4 of 29)",0.982231089863288
"339345","NANOS2",732,"Promoter (<=1kb)",0.981932555549828
"91942","NDUFAF2",32290,"Intron (ENST00000678452.1/91942, intron 2 of 3)",0.981915083587526
"59335","PRDM12",3334,"Exon (ENST00000253008.3/59335, exon 3 of 5)",0.981777753191889
"102723481","SMASR",14899,"Intron (ENST00000558436.2/102723481, intron 2 of 2)",0.98176786210291
"23030","KDM4B",1376,"Promoter (1-2kb)",0.981372258239604
"389602","LOC389602",-22940,"Distal Intergenic",0.981292460333869
"100506585","PTPRN2-AS1",2507,"Promoter (2-3kb)",0.981259676837503
"282973","JAKMIP3",-14878,"Distal Intergenic",0.981240458750351
"547","KIF1A",6737,"Distal Intergenic",0.981220032527387
"28999","KLF15",128,"Promoter (<=1kb)",0.981202503866892
"51083","GAL",-1066,"Promoter (1-2kb)",0.980726429296871
"79778","MICALL2",25111,"Distal Intergenic",0.980702953399707
"126520","PLK5",5011,"Exon (ENST00000642079.2/126520, exon 13 of 15)",0.980518746588874
"4919","ROR1",41761,"Intron (ENST00000371079.6/4919, intron 1 of 8)",0.980509557141578
"110806296","C1orf232",2284,"Promoter (2-3kb)",0.980496353951581
"101928277","LOC101928277",-109029,"Distal Intergenic",0.980452219448996
"140679","SLC32A1",1360,"Promoter (1-2kb)",0.98044662976838
"390874","ONECUT3",-934,"Promoter (<=1kb)",0.980416886286204
"105378969","LOC105378969",-18707,"Exon (ENST00000624221.1/ENST00000624221.1, exon 1 of 1)",0.980313804155904
"10660","LBX1",8252,"Distal Intergenic",0.980311850182276
"4837","NNMT",-10431,"Intron (ENST00000535401.5/4837, intron 2 of 4)",0.980271005049214
"55727","BTBD7",14343,"Intron (ENST00000334746.10/55727, intron 1 of 10)",0.980104175284398
"93166","PRDM6",-677,"Promoter (<=1kb)",0.980003629647396
"101927914","LOC101927914",-28188,"Distal Intergenic",0.979983680502041
"56270","WDR45B",-1475,"Promoter (1-2kb)",0.979884128257022
"4585","MUC4",-6730,"3' UTR",0.979874527791163
"23051","ZHX3",-9367,"5' UTR",0.979720248440995
"10141","LINC01587",38950,"Intron (ENST00000475313.5/132884, intron 20 of 22)",0.97967394508713
"10297","APC2",6772,"Intron (ENST00000590469.6/10297, intron 10 of 14)",0.979634310657833
"27151","CPAMD8",1449,"Promoter (1-2kb)",0.97959728719043
"348487","FAM131C",1081,"Promoter (1-2kb)",0.979487717323065
"153090","DAB2IP",-13974,"Intron (ENST00000259371.7/153090, intron 2 of 16)",0.979471476020417
"653857","ACTR3C",-35691,"Distal Intergenic",0.979244176810389
"55852","TEX2",-10093,"Intron (ENST00000258991.7/55852, intron 1 of 11)",0.979147950337928
"100505929","LINC01549",21693,"Distal Intergenic",0.979030218120237
"170691","ADAMTS17",50124,"Distal Intergenic",0.978961711844736
"132112","RTP1",1556,"Promoter (1-2kb)",0.978442842379979
"113177","IZUMO4",477,"Promoter (<=1kb)",0.978386458518603
"9427","ECEL1",2763,"Promoter (2-3kb)",0.978382027108805
"4010","LMX1B",23109,"Intron (ENST00000355497.10/4010, intron 2 of 7)",0.978369250999267
"26083","TBC1D29P",6738,"Distal Intergenic",0.978326641871665
"29842","TFCP2L1",162764,"Distal Intergenic",0.978304747480049
"201176","ARHGAP27",1858,"Promoter (1-2kb)",0.978239917809006
"100505566","LINC00578",84284,"Intron (ENST00000657906.1/100505566, intron 1 of 2)",0.978176398317958
"100874012","NAV2-AS5",58187,"Intron (ENST00000360655.8/89797, intron 1 of 37)",0.978144693486899
"138307","LCN8",-2170,"Promoter (2-3kb)",0.97808969409348
"5211","PFKL",-4214,"Intron (ENST00000530812.5/326, intron 10 of 11)",0.978064200282266
"122455339","C8orf90",24381,"Distal Intergenic",0.977973961215166
"400578","KRT16P2",12624,"Exon (ENST00000417510.5/ENST00000417510.5, exon 3 of 6)",0.977873258012247
"23101","MCF2L2",-63,"Promoter (<=1kb)",0.977708863610886
"100302692","FTX",-7063,"Intron (ENST00000603672.5/100302692, intron 5 of 5)",0.977632393999873
"51477","ISYNA1",-2392,"Promoter (2-3kb)",0.977358255636243
"101928710","SCAT1",809,"Promoter (<=1kb)",0.977230013856732
"338328","GPIHBP1",759,"Promoter (<=1kb)",0.977160811273442
"104266963","LINC01264",1056,"Promoter (1-2kb)",0.977060001451185
"441307","PDGFA-DT",629,"Promoter (<=1kb)",0.977052181427518
"54587","MXRA8",1312,"Promoter (1-2kb)",0.976972862683428
"284086","NEK8",2124,"Promoter (2-3kb)",0.976954661151784
"105371750","LOC105371750",4675,"Distal Intergenic",0.976858243212089
"56963","RGMA",0,"Promoter (<=1kb)",0.976796594879434
"388662","SLC6A17",6179,"3' UTR",0.976780268127965
"10147","SUGP2",6862,"Distal Intergenic",0.976625052049644
"492303","GEMIN8P4",40777,"Distal Intergenic",0.976437745228797
"438","ASMT",-5176,"Distal Intergenic",0.976416385284226
"84705","GTPBP3",-155,"Promoter (<=1kb)",0.976402274743571
"147744","TMEM190",1882,"Promoter (1-2kb)",0.976401496589051
"8913","CACNA1G",-13167,"Intron (ENST00000359106.10/8913, intron 9 of 37)",0.976384819648509
"148345","C1orf127",73163,"Distal Intergenic",0.976353466693431
"284116","KRT42P",0,"Promoter (<=1kb)",0.976264980188502
"115362","GBP5",47,"Promoter (<=1kb)",0.976127131394607
"103344926","PYDC2-AS1",193779,"Distal Intergenic",0.976012312202918
"5799","PTPRN2",-99963,"Intron (ENST00000389413.7/5799, intron 11 of 21)",0.975864113361755
"105371485","LOC105371485",-51383,"Intron (ENST00000331238.7/146760, intron 1 of 1)",0.975787194108641
"8578","SCARF1",-197,"Promoter (<=1kb)",0.975736327953827
"10234","LRRC17",3899,"Intron (ENST00000498487.1/10234, intron 1 of 1)",0.975530229814893
"125206","SLC5A10",5261,"Intron (ENST00000284154.10/10750, intron 4 of 4)",0.975512542262331
"56751","BARHL1",-84058,"Intron (ENST00000393215.7/389799, intron 1 of 3)",0.975347193642665
"151","ADRA2B",-5606,"Distal Intergenic",0.975278356129069
"963","CD53",594,"Promoter (<=1kb)",0.9752201948883
"57654","UVSSA",-2186,"Promoter (2-3kb)",0.975219477593258
"6691","SPINK2",15564,"Distal Intergenic",0.975206936397264
"1739","DLG1",4292,"Intron (ENST00000346964.6/1739, intron 5 of 25)",0.975206328894353
"140701","ABHD16B",-12917,"Distal Intergenic",0.975165309133746
"105373461","LOC105373461",-103260,"Distal Intergenic",0.975162841886177
"7468","NSD2",-4814,"Distal Intergenic",0.975114735618863
"102723165","LINC01169",28945,"Intron (ENST00000558797.1/102723165, intron 1 of 4)",0.975048015584452
"149950","NOL4L-DT",-660,"Promoter (<=1kb)",0.975008155981544
"100526820","CAHM",21623,"Distal Intergenic",0.974910656423746
"105378047","UST-AS2",32636,"Intron (ENST00000367463.5/10090, intron 5 of 7)",0.974816492752923
"124904952","LOC124904952",2254,"Promoter (2-3kb)",0.974775365136422
"9448","MAP4K4",8347,"Intron (ENST00000427603.5/9448, intron 4 of 4)",0.974623763092245
"100113407","TMEM170B",37635,"3' UTR",0.974392153776777
"55107","ANO1",-1803,"Promoter (1-2kb)",0.974335956796982
"54969","HPF1",952,"Promoter (<=1kb)",0.974240400449777
"402635","GRIFIN",-17312,"Distal Intergenic",0.974233631096163
"3959","LGALS3BP",20843,"Distal Intergenic",0.974072105879506
"1596","ADAM3B",-6420,"Exon (ENST00000561648.5/23090, exon 7 of 9)",0.973990563245432
